Grade,Course,Section,Period,Room,Mark1
9,ZLUN,7,7,CAFÉ,
9,SHF82H,3,7,231,95
11,SPF44H,5,7,238,98
11,SPF44QL,5,7,238,P
10,MKFC4TC,4,7,322,91
9,FSFC4,3,7,113,
10,FFFC8,1,7,111,79
12,SBF88UBD,2,7,336,88
12,EEFGCUQX,3,7,349,80
11,MGF88QQ3,2,7,249,65
11,PQF44Q2Y,7,7,251,100
12,PGF43Q2C,6,7,GYM1,P
12,PGF43Q3C,6,7,GYM1,P
12,PGF44Q2C,6,7,GYM1,70
12,PGF44Q3C,6,7,GYM1,65
12,HBF44X,2,7,316,89
12,GGF11Q18,72,7,147,
12,ZLUNGG,72,7,CAFÉ,
9,FKFC4,5,7,114,66
9,MEF44,5,7,225,
11,ZLUN,7,7,CAFÉ,
9,ZLUN,7,7,CAFÉ,
9,FKFC4H,5,7,114,94
10,FLFC8H,2,7,115,93
12,SBF88UBD,2,7,336,86
12,ZLUN,7,7,CAFÉ,
9,PHF44H3,6,7,B17,92
9,PPF44Q2B,12,7,GYM3,85
10,EEF88QT,11,7,346,69
9,HUF44HG,4,7,314,95
10,PGF44Q3C,6,7,GYM1,80
10,PPF44Q2G,10,7,GYM2,77
10,MKFC4TC,4,7,322,
11,MRF41,16,7,223,P
11,MRF42,16,7,223,P
11,MRF43,16,7,223,P
11,MRF44,16,7,223,65
9,FSFC8,9,7,125,85
12,MCF44UAX,1,7,105,83
12,AQF44Q3Y,7,7,216,100
12,GQF11QU2,7,7,LIB,
11,SHFC2TM,3,7,248,100
9,SLF44,7,7,228,81
9,SLF44QL,7,7,228,P
10,SHFC6TM,4,7,327,91
12,SBF88UBD,2,7,336,83
12,GMF11Q7,7,7,,
9,SHFC2TM,3,7,248,100
12,GMF11Q7,7,7,,
12,GMF11Q7,7,7,,
12,ZLUN,7,7,CAFÉ,
10,ZLUN,7,7,CAFÉ,
9,HGF88QF,1,7,334A,65
10,FFFC8H,1,7,111,93
12,ZLUN,7,7,CAFÉ,
10,HFF44UQX,2,7,324,86
12,MCF44UAX,1,7,105,79
9,SHF82H,3,7,231,95
11,MRF44,16,7,223,70
11,MPF44UQJ,3,7,203,72
11,FSFCCU,6,7,123,95
11,SCF44,8,7,138,70
10,FSFC8,8,7,149,81
11,SHFC6TM,4,7,327,85
11,AUFC4TA,3,7,232,69
10,ZLUN,7,7,CAFÉ,
9,SHF82H,3,7,231,100
10,EEF88HG,10,7,348,95
12,SPF44H,5,7,238,99
12,SPF44QL,5,7,238,P
11,MRF44QT,9,7,219,85
12,SBF88UBD,2,7,336,76
10,SCF44H,7,7,141,98
10,SCF44QL,7,7,141,P
ST,FSFCCU,6,7,123,70
10,SCF44,8,7,138,73
10,SCF44QL,8,7,138,P
9,PHF44Q2,6,7,B17,65
9,PPF44Q3G,10,7,GYM2,65
9,PHF44Q3,6,7,B17,72
9,PPF44Q2B,11,7,GYM3,93
11,EEFGCUQX,3,7,349,75
10,AUFC4TA,3,7,232,91
11,SCF84QLT,4,7,139,F
11,SCF84QTF,4,7,139,
9,SLF42,7,7,228,P
9,SLF43,7,7,228,P
9,SLF44,7,7,228,75
9,SLF44QL,7,7,228,P
9,HGF88QQD,9,7,321,65
9,PPF44Q2G,10,7,GYM2,100
9,PPF44Q3G,10,7,GYM2,100
11,GAF11QH,71,7,134,
11,ZLUNGA,71,7,CAFÉ,
9,SLF44HG,4,7,333,98
9,SLF44QLG,4,7,333,P
10,HFF44UQX,2,7,324,87
12,MPF44UQS,4,7,103,75
9,HGF87QGD,3,7,325,85
10,HUF44QGD,3,7,326,70
10,PPF44Q2B,11,7,GYM3,88
10,UAF44H3,5,7,227,92
9,HGF87QGD,3,7,325,85
9,MRF44HG,9,7,219,94
9,EEFCBHGD,2,7,350,100
9,SLF44HF,1,7,338,90
9,SLF44QLF,1,7,338,P
10,ZLUN,7,7,CAFÉ,
11,SDF84UVT,2,7,332,100
11,ZLUN,7,7,CAFÉ,
11,ZLUN,7,7,CAFÉ,
12,AWF88U,1,7,222,86
10,FLFC8H,2,7,115,98
11,EEFGGQQC,3,7,250,83
12,PGF44Q2C,6,7,GYM1,80
12,UAF88Q3,5,7,227,65
11,ZLUN,7,7,CAFÉ,
9,FFFC8,1,7,111,86
12,GGF11Q18,72,7,147,
12,ZLUNGG,72,7,CAFÉ,
10,ZLUN,7,7,CAFÉ,
10,MRF44HG,9,7,219,94
9,ZLUN,7,7,CAFÉ,
10,MRF44H,17,7,208,92
11,PPF44Q2G,10,7,GYM2,100
11,PPF44Q3G,10,7,GYM2,100
9,ZLUN,7,7,CAFÉ,
9,SHFC2TM,3,7,248,100
11,PQF44Q2Y,7,7,251,100
11,PQF44Q3Y,7,7,251,100
10,EEF88QT,10,7,348,65
9,MEF88QW,2,7,104,65
9,EEFG4HG,20,7,146,91
10,SCF44H,7,7,141,97
10,SCF44QL,7,7,141,P
10,HFF44H,2,7,313,98
11,ZLUN,7,7,CAFÉ,
11,EEFGCUQX,3,7,349,90
12,GMF11Q7,7,7,,
12,MPF44UQS,4,7,103,95
9,FKFC4,5,7,114,65
11,ZLUN,7,7,CAFÉ,
12,ULFC8TP,2,7,B39,97
11,UAF44H2,5,7,227,95
11,UAF44H3,5,7,227,95
10,FSFC8H,8,7,149,100
12,GMF11Q7,7,7,,
11,ZLUN,7,7,CAFÉ,
11,ZLUN,7,7,CAFÉ,
9,SDF44H,1,7,247,91
12,MSF44UQX,1,7,107,98
12,GQF11QU,7,7,LIB,
9,PHF44Q3,6,7,B17,79
9,PPF44Q2B,11,7,GYM3,90
12,MPF44UQJ,3,7,203,78
12,MSF44UQX,1,7,107,70
9,HUF44QG,4,7,314,84
11,SPF44,5,7,238,86
11,SPF44QL,5,7,238,P
9,HGF87QQD,2,7,213,82
12,MSF44UQX,1,7,107,100
11,FFFC8,1,7,111,65
12,SHFC6TM,4,7,327,71
12,ULFC8TP,2,7,B39,81
12,ULFC8TP,2,7,B39,71
9,PHF44Q3,6,7,B17,87
9,PPF44Q2B,12,7,GYM3,85
10,AUFC4TA,3,7,232,100
9,FSFC4,3,7,113,75
9,ZLUN,7,7,CAFÉ,
9,EEFG4QT,20,7,146,80
9,SLF44H,7,7,228,99
9,SLF44QL,7,7,228,P
11,ZLUN,7,7,CAFÉ,
9,HGF88QQD,9,7,321,80
9,FKFC4H,5,7,114,100
9,EEFG4,7,7,246,
12,GQF11QU2,7,7,LIB,
12,PPF44Q3B,11,7,GYM3,99
9,SLF44QF,1,7,338,65
9,SLF44QLF,1,7,338,P
11,ZLUN,7,7,CAFÉ,
12,MRF44H,17,7,208,98
9,SHFC2TM,3,7,248,100
9,MEF44H,5,7,225,90
11,EEFGGQQC,3,7,250,81
9,MEF44,5,7,225,82
11,MRF44,18,7,205,66
9,HGF88QQD,9,7,321,84
12,MPF44UQS,4,7,103,65
11,MPF44UQJ,3,7,203,66
9,SCF44,8,7,138,81
9,SCF44QL,8,7,138,P
10,SHFC6TM,4,7,327,92
12,BCF44T,24,7,108,96
12,PPF44Q3B,12,7,GYM3,95
9,HGF88QQD,20,7,323,70
10,EEF88HG,11,7,346,93
9,MRF44QG,9,7,219,80
12,FMFGG,3,7,116,80
11,MRF44,17,7,208,84
9,FSFC4H,3,7,113,95
9,MEF44QG,5,7,211,85
12,PGF44Q2C,6,7,GYM1,100
12,PGF44Q3C,6,7,GYM1,98
12,GGF11Q18,72,7,147,
12,ZLUNGG,72,7,CAFÉ,
9,SLF44HF,1,7,338,97
9,SLF44QLF,1,7,338,P
10,SCF44H,7,7,141,97
10,SCF44QL,7,7,141,P
11,ULFC8TP,2,7,B39,95
12,ZLUN,7,7,CAFÉ,
12,GGF11Q18,72,7,147,
12,ZLUNGG,72,7,CAFÉ,
9,FSFC8H,8,7,149,95
9,HGF88QQD,9,7,321,78
11,EEFCBQGD,2,7,350,80
10,FLFC8H,2,7,115,97
9,EEFG4,7,7,246,75
12,GGF11Q18,72,7,147,
12,ZLUNGG,72,7,CAFÉ,
12,GMF11Q7,7,7,,
10,SHFC6TM,4,7,327,83
11,ZLUN,7,7,CAFÉ,
9,ZLUN,7,7,CAFÉ,
11,ULFC8TP,2,7,B39,65
10,EEFCBQGD,2,7,350,
12,MCF44UAX,1,7,105,95
10,HUF44,2,7,311,88
9,FSFC8H,9,7,125,100
12,BCF43T,24,7,108,P
12,BCF44T,24,7,108,65
12,GQF11QU3,7,7,LIB,
12,SBF88UBD,2,7,336,92
10,PPF44Q2G,10,7,GYM2,100
10,UAF44H3,5,7,227,97
9,HGF87QQD,2,7,213,82
11,MGF88QQ3,2,7,249,75
11,UAF88Q2,5,7,227,73
9,MEF44H,5,7,225,92
11,EEFGGHQC,3,7,250,91
9,SHF82H,3,7,231,100
9,SDF44QTE,3,7,229,65
9,EEFG4HG,20,7,146,95
11,ZLUN,7,7,CAFÉ,
9,ZLUN,7,7,CAFÉ,
9,ZLUN,7,7,CAFÉ,
12,MRF44QT,9,7,219,
10,SCF41,8,7,138,P
10,SCF42,8,7,138,P
10,SCF43,8,7,138,P
10,SCF44,8,7,138,65
10,SCF44QL,8,7,138,P
11,GAF11QS,71,7,138,
11,GGF11Q18,75,7,147,
11,ZLUNGMF,7,7,CAFÉ,
12,GMF11Q7,7,7,,
11,FMFCCU,3,7,116,75
9,SLF44QLT,4,7,333,P
9,SLF44QT,4,7,333,87
12,BCF44T,34,7,108,90
12,GQF11QU2,7,7,LIB,
9,MEF44HG,5,7,211,92
12,BCF44T,24,7,108,94
12,PGF44Q3C,6,7,GYM1,95
9,ZLUN,7,7,CAFÉ,
9,ZLUN,7,7,CAFÉ,
10,MEF88QT,2,7,207,65
9,MEF44QG,5,7,211,68
10,MKFC4TC,4,7,322,70
9,HGF88QQD,9,7,321,65
11,MQF44QTF,2,7,106,83
11,GAF11QB,71,7,138,
11,GGF11Q18,73,7,147,
11,ZLUNGMW,7,7,CAFÉ,
12,GGF11Q18,73,7,147,
12,ZLUNGG,73,7,CAFÉ,
12,GQF11QU2,7,7,LIB,
12,PPF44Q3B,12,7,GYM3,90
11,PPF44Q2B,12,7,GYM3,85
11,PPF44Q3B,11,7,GYM3,92
10,HGFCCQQ3,2,7,315,70
10,PPF41Q3G,10,7,GYM2,P
10,PPF42Q3G,10,7,GYM2,P
10,PPF43Q2G,10,7,GYM2,P
10,PPF44Q2G,10,7,GYM2,65
11,SPF44H,5,7,238,92
11,SPF44QL,5,7,238,P
12,MCF44UAX,1,7,105,93
12,FLF44UQX,1,7,121,99
11,FMFCBU,3,7,116,P
11,FMFCCU,3,7,116,75
12,GQF11QU2,7,7,LIB,
12,PPF44Q3B,12,7,GYM3,75
11,EEF85QG,11,7,346,MP
11,EEF86QG,11,7,346,MP
11,EEF87QG,11,7,346,MP
11,EEF88QG,11,7,346,
10,SHFC6TM,4,7,327,100
10,MRF44H,17,7,208,99
12,EEFGGQQC,3,7,250,88
11,HFF41,2,7,313,P
11,HFF42,2,7,313,P
11,HFF43,2,7,313,P
11,HFF44,2,7,313,65
9,ZLUN,7,7,CAFÉ,
11,HUF44HGD,3,7,326,96
11,HFF44,2,7,313,84
12,PPF44Q2B,11,7,GYM3,65
12,PPF44Q3B,11,7,GYM3,75
9,MEF44QG,5,7,211,82
9,SLF44QG,4,7,333,77
9,SLF44QLG,4,7,333,P
9,FMFC4H,3,7,215,96
12,FQF44QQY,7,7,216,98
9,MEF44,5,7,225,80
12,GMF11Q7,7,7,,
9,FMFC4H,3,7,215,95
9,ZLUN,7,7,CAFÉ,
11,SDF84UVT,2,7,332,95
9,FMFC4H,3,7,215,95
10,SCF44H,8,7,138,93
10,SCF44QL,8,7,138,P
10,BCF44T,34,7,108,80
10,PPF44Q2B,11,7,GYM3,92
12,AQF44QQY,7,7,216,65
9,SLF44QF,1,7,338,
9,SLF44QLF,1,7,338,F
12,HBF44X,2,7,316,65
10,ULFC8TP,2,7,B39,65
12,MCF44UAX,1,7,105,88
10,HGF88QF,1,7,334A,77
12,MSF44UQX,1,7,107,
10,FMFC8H,2,7,122,98
11,EEFGGHQC,3,7,250,92
9,FMFC4H,3,7,215,94
10,AUFC4TA,3,7,232,92
10,FMFC8H,2,7,122,96
9,SLF44H,7,7,228,92
9,SLF44QL,7,7,228,P
12,MRF44H,17,7,208,96
10,ZLUN,7,7,CAFÉ,
10,HGF88HF,1,7,334A,99
12,MPF44UQS,4,7,103,93
9,SCF44,7,7,141,87
9,SCF44QL,7,7,141,P
9,MEF44H,5,7,225,90
12,GQF11QU2,7,7,LIB,
12,PGF44Q3C,6,7,GYM1,75
9,SLF44HG,4,7,333,94
9,SLF44QLG,4,7,333,P
11,PPF44Q3B,11,7,GYM3,92
11,UAF88H2,5,7,227,97
11,SCF44,7,7,141,67
11,SCF44QL,7,7,141,P
11,SDF44QTE,3,7,229,65
11,MRF44QT,9,7,219,65
11,EEFGGHQC,3,7,250,92
9,FMFC8,2,7,122,89
9,HGF87HQD,2,7,213,92
12,SQF44QQY,7,7,233,100
10,FLFC8H,2,7,115,96
10,ZLUN,7,7,CAFÉ,
11,SHFC6TM,4,7,327,79
12,GMF11Q7,7,7,,
11,FMFCCU,3,7,116,95
12,MSF44UQX,1,7,107,
10,SCF44,7,7,141,80
10,SCF44QL,7,7,141,P
10,HFF44UQX,2,7,324,92
9,SHFC2TM,3,7,248,100
12,MRF44QG,9,7,219,
10,HGFCCQQ2,2,7,315,75
10,PPF44Q3G,10,7,GYM2,97
10,AUFC4TA,3,7,232,100
10,ZLUN,7,7,CAFÉ,
9,EEFG4,7,7,246,65
12,GMF11Q7,7,7,,
9,ZLUN,7,7,CAFÉ,
12,GAF11QC,71,7,134,
12,GGF11Q18,72,7,147,
12,ZLUNGMT,7,7,CAFÉ,
10,FMFC4,3,7,215,65
12,MRF43QT,9,7,219,P
12,MRF44QT,9,7,219,65
9,MRF44,17,7,208,88
11,HUF44H,2,7,311,97
10,HGF88QF,1,7,334A,72
12,FQF44QQY,7,7,216,93
12,BCF44T,34,7,108,85
12,PPF44Q2G,10,7,GYM2,100
10,SCF44H,7,7,141,99
10,SCF44QL,7,7,141,P
9,SLF44H,7,7,228,99
9,SLF44QL,7,7,228,P
12,MPF44UQJ,3,7,203,99
10,SCF44H,7,7,141,97
10,SCF44QL,7,7,141,P
11,ZLUN,7,7,CAFÉ,
10,ZLUN,7,7,CAFÉ,
9,MQF44QTF,2,7,106,89
12,MCF44UAX,1,7,105,96
9,EEFG4,7,7,246,
9,ZLUN,7,7,CAFÉ,
12,MCF44UAX,1,7,105,
10,FLFC8,2,7,115,73
12,AWF88U,1,7,222,65
9,HGF88QQD,9,7,321,88
10,HGF88QF,1,7,334A,
12,MCF44UAX,1,7,105,88
11,ZLUN,7,7,CAFÉ,
11,SPF44H,5,7,238,100
11,SPF44QL,5,7,238,P
12,GQF11QU3,7,7,LIB,
12,PPF44Q2G,10,7,GYM2,65
9,FMFC4H,3,7,215,98
11,PPF44Q2B,12,7,GYM3,95
11,PPF44Q3B,12,7,GYM3,95
9,SDF44H,1,7,247,98
11,SPF44H,5,7,238,96
11,SPF44QL,5,7,238,P
10,FLFC8H,2,7,115,97
11,ZLUN,7,7,CAFÉ,
10,EEF88QG,11,7,346,89
9,FMFC8H,2,7,122,95
9,SLF44QF,1,7,338,71
9,SLF44QLF,1,7,338,P
10,HGF88QF,1,7,334A,77
11,SDF84UVT,2,7,332,100
12,MRF44,18,7,205,70
10,HGF88QF,1,7,334A,82
12,SBF88UBD,2,7,336,87
9,FMFC4H,3,7,215,100
9,HGF88QF,1,7,334A,84
12,GGF11Q18,73,7,147,
12,ZLUNGG,73,7,CAFÉ,
10,FMFC8H,2,7,122,97
9,PHF44H3,6,7,B17,92
9,PPF44Q2G,10,7,GYM2,95
12,MSF44UQX,1,7,107,73
11,EEFGGHQC,3,7,250,94
9,FMFC4H,3,7,215,91
10,MRF44QG,8,7,221,
10,HUF44HG,4,7,314,90
12,HBF44X,2,7,316,80
12,GGF11Q18,73,7,147,
12,ZLUNGG,73,7,CAFÉ,
12,ZLUN,7,7,CAFÉ,
12,PGF44Q2C,6,7,GYM1,98
12,PGF44Q3C,6,7,GYM1,95
9,EEFG3QW,20,7,126,P
9,EEFG4QW,20,7,126,68
11,PPF44Q3G,10,7,GYM2,85
11,UAF88H2,5,7,227,96
10,AUFC4TA,3,7,232,100
12,GGF11Q18,73,7,147,
12,ZLUNGG,73,7,CAFÉ,
11,HUF44HT,4,7,314,93
9,FMFC4H,3,7,215,97
10,EEF88HG,10,7,348,100
10,MKFC4TC,4,7,322,66
11,FMFCCU,3,7,116,79
11,ZLUN,7,7,CAFÉ,
12,GQF11QU2,7,7,LIB,
12,PPF44Q3G,10,7,GYM2,100
10,SHFC2TM,3,7,248,80
9,SLF44QF,1,7,338,88
9,SLF44QLF,1,7,338,P
9,MEF44HG,5,7,211,90
12,AWF88U,1,7,222,
11,MRF44H,18,7,205,97
10,FLFC8,2,7,115,65
9,MEF44QG,5,7,211,75
11,FSFC8,9,7,125,70
10,HUF44QGD,3,7,326,
12,GMF11Q7,7,7,,
12,MCF44UAX,1,7,105,91
9,GAF11QB,71,7,138,
9,ZLUNGA,71,7,CAFÉ,
10,GAF11QS,72,7,138,
10,GGF11Q18,75,7,147,
10,ZLUNGTF,7,7,CAFÉ,
11,MRF44QG,9,7,219,87
11,ZLUN,7,7,CAFÉ,
9,PPF44Q3B,11,7,GYM3,93
9,UAF44Q2,5,7,227,80
12,MSF44UQX,1,7,107,70
9,SHF82H,3,7,231,90
9,FSFC4,3,7,113,70
12,GGF11Q18,73,7,147,
12,ZLUNGG,73,7,CAFÉ,
11,MRF44,16,7,223,65
9,SLF44HG,4,7,333,94
9,SLF44QLG,4,7,333,P
9,MEF44,5,7,225,82
10,HFF44UQX,2,7,324,91
11,ZLUN,7,7,CAFÉ,
11,ZLUN,7,7,CAFÉ,
10,SCF84QGF,4,7,139,65
10,SCF84QLG,4,7,139,P
12,FSFC8H,9,7,125,95
10,ZLUN,7,7,CAFÉ,
10,AUFC4TA,3,7,232,100
11,PPF44Q2B,11,7,GYM3,92
11,UAF88H3,5,7,227,99
12,EEFGCUQX,3,7,349,95
12,GGF11Q18,73,7,147,
12,ZLUNGG,73,7,CAFÉ,
9,FMFC8H,2,7,122,98
10,PPF44Q2G,10,7,GYM2,95
10,PPF44Q3G,10,7,GYM2,100
10,MRF44HWF,2,7,214,90
9,SCF44,7,7,141,86
9,SCF44QL,7,7,141,P
10,HUF44QTD,3,7,326,
11,MEF88QG,2,7,207,
12,GGF11Q18,74,7,147,
12,ZLUNGG,74,7,CAFÉ,
11,SHFC6TM,4,7,327,91
9,ZLUN,7,7,CAFÉ,
10,FSFC8,9,7,125,78
10,HUF44HTD,3,7,326,92
10,HFF44UQX,2,7,324,91
12,FSFC8,8,7,149,70
10,HGF88HF,1,7,334A,95
11,MEF88QW,2,7,104,78
12,FQF44QQY,7,7,216,98
9,FMFC4H,3,7,215,95
9,GAF11QT,74,7,134,
9,ZLUNGA,74,7,CAFÉ,
9,ZLUN,7,7,CAFÉ,
9,PHF44Q2,6,7,B17,78
9,PPF44Q3G,10,7,GYM2,97
9,SHFC2TM,3,7,248,100
11,EEF88QT,11,7,346,68
12,FLF44UQX,1,7,121,82
11,ZLUN,7,7,CAFÉ,
12,GMF11Q7,7,7,,
10,AUFC4TA,3,7,232,86
12,EEFCBQTD,2,7,350,77
9,MEF44H,5,7,225,95
9,ZLUN,7,7,CAFÉ,
11,AUFC3TA,3,7,232,P
11,AUFC4TA,3,7,232,65
9,SLF44H,7,7,228,93
9,SLF44QL,7,7,228,P
10,ZLUN,7,7,CAFÉ,
10,FFFC8,1,7,111,67
11,FSFC8,8,7,149,82
9,PHF44Q3,6,7,B17,87
9,PPF44Q2B,12,7,GYM3,85
11,SHFC6TM,4,7,327,76
9,EEFG4QW,20,7,126,85
10,BCF44T,34,7,108,87
10,PPF44Q2B,12,7,GYM3,85
9,ZLUN,7,7,CAFÉ,
9,MEF44QT,5,7,211,65
9,SLF44QF,1,7,338,68
9,SLF44QLF,1,7,338,P
12,AWF88U,1,7,222,86
12,MPF44UQS,4,7,103,88
9,SDF44H,1,7,247,100
9,EEFG4,7,7,246,
12,MRF44,16,7,223,65
12,PPF44Q2B,12,7,GYM3,95
12,PPF44Q3B,11,7,GYM3,97
10,FSFC8,8,7,149,75
9,MEF44H,5,7,225,100
9,MEF44QT,5,7,211,86
10,MEF88QG,2,7,207,69
12,GGF11Q18,74,7,147,
12,ZLUNGG,74,7,CAFÉ,
9,MEF44,5,7,225,74
9,FSFC4,3,7,113,
11,GGF11Q18,74,7,147,
11,ZLUNGG,74,7,CAFÉ,
11,EEFCBHGD,2,7,350,91
9,ZLUN,7,7,CAFÉ,
11,SCF44,7,7,141,65
11,PPF44Q2B,11,7,GYM3,94
11,UAF88Q3,5,7,227,87
10,HUF44,2,7,311,70
10,FSFC8H,9,7,125,100
12,AWF88U,1,7,222,65
9,MEF44H,5,7,225,95
10,MRF44,17,7,208,83
9,EEFG4QG,20,7,146,70
9,ZLUN,7,7,CAFÉ,
9,EEF88QG,10,7,348,79
9,SHF82,3,7,231,86
10,ULFC8TP,2,7,B39,65
11,MRF44H,17,7,208,92
9,SLF44,7,7,228,88
9,SLF44QL,7,7,228,P
9,GAF11QA,71,7,134,
9,ZLUNGA,71,7,CAFÉ,
9,GAF11QP,73,7,134,
9,GGF11Q18,71,7,147,
9,ZLUNGMW,7,7,CAFÉ,
9,GAF11QA,71,7,134,
9,ZLUNGA,71,7,CAFÉ,
11,ZLUN,7,7,CAFÉ,
10,HFF44UQX,2,7,324,84
9,HFF44,2,7,313,71
9,PHF44H2,6,7,B17,95
9,PPF44Q3G,10,7,GYM2,85
11,SDF44QGE,3,7,229,80
11,FSFC4H,3,7,113,90
9,FSFC4,3,7,113,85
11,GAF11QG,72,7,134,
11,GGF11Q18,74,7,147,
11,ZLUNGTR,7,7,CAFÉ,
10,EEF88HG,10,7,348,97
9,SHF82H,3,7,231,90
11,SDF84UVT,2,7,332,87
9,FSFC4,3,7,113,85
9,SHF82,3,7,231,69
11,MRF44H,17,7,208,92
9,SHF82H,3,7,231,93
9,HGF87QQD,2,7,213,77
11,GAF11QZ,71,7,134,
11,GGF11Q18,74,7,147,
11,ZLUNGMR,7,7,CAFÉ,
10,FMFCBU,3,7,116,P
10,FMFCCU,3,7,116,68
9,HGF87QQD,2,7,213,84
10,HUF43QT,4,7,314,P
10,HUF44QT,4,7,314,65
12,MCF44UAX,1,7,105,82
9,GAF11QH,71,7,134,
9,ZLUNGA,71,7,CAFÉ,
11,EEFGGHQC,3,7,250,97
11,GAF11QA,73,7,134,
11,GGF11Q18,71,7,147,
11,ZLUNGMW,7,7,CAFÉ,
11,ZLUN,7,7,CAFÉ,
10,MRF44,16,7,223,
9,EEFG3,7,7,246,P
9,EEFG4,7,7,246,65
9,FKFC4,5,7,114,71
12,PGF44Q2C,6,7,GYM1,90
12,PGF44Q3C,6,7,GYM1,90
9,FFFC8,1,7,111,76
10,EEF88QG,11,7,346,82
9,HGF88QQD,9,7,321,88
10,FFFC8,1,7,111,70
12,MRF44,17,7,208,82
10,FLFC8,2,7,115,80
12,GGF11Q18,75,7,147,
12,ZLUNGG,75,7,CAFÉ,
12,HBF44X,2,7,316,85
10,FLFC8H,2,7,115,91
11,GAF11QS,72,7,138,
11,GGF11Q18,74,7,147,
11,ZLUNGTR,7,7,CAFÉ,
11,SDF44QGE,3,7,229,65
9,SHFC2TM,3,7,248,100
11,ZLUN,7,7,CAFÉ,
12,MQF44QTF,2,7,106,82
9,EEFCBQTD,2,7,350,
9,FSFC4,3,7,113,80
9,GAF11QA,75,7,134,
9,ZLUNGA,75,7,CAFÉ,
11,EEF88QT,10,7,348,89
12,MPF44UQJ,3,7,203,93
11,SPF44H,5,7,238,93
11,SPF44QL,5,7,238,P
12,MPF44UQJ,3,7,203,86
9,HGF87QQD,2,7,213,76
10,AUFC4TA,3,7,232,100
9,GAF11QA,71,7,134,
9,ZLUNGA,71,7,CAFÉ,
11,PPF44Q3B,12,7,GYM3,75
11,UAF88Q2,5,7,227,65
9,EEFCBQWD,1,7,347,
10,SCF84QLT,4,7,139,P
10,SCF84QTF,4,7,139,70
12,GAF11QG,72,7,134,
12,GGF11Q18,74,7,147,
12,ZLUNGTR,7,7,CAFÉ,
9,ZLUN,7,7,CAFÉ,
9,PHF44Q2,6,7,B17,85
9,PPF44Q3B,11,7,GYM3,95
12,GGF11Q18,72,7,147,
12,ZLUNGG,72,7,CAFÉ,
11,GAF11QG,72,7,134,
11,GGF11Q18,74,7,147,
11,ZLUNGTR,7,7,CAFÉ,
9,SHF82,3,7,231,80
9,SLF44,7,7,228,70
9,SLF44QL,7,7,228,P
9,GAF11QA,73,7,134,
9,ZLUNGA,73,7,CAFÉ,
10,HFF44H,2,7,313,92
9,SHFC2TM,3,7,248,100
11,ZLUN,7,7,CAFÉ,
9,ZLUN,7,7,CAFÉ,
9,HGF88QQD,20,7,323,65
9,EEFG4,7,7,246,70
9,SHF82H,3,7,231,92
12,HBF44X,2,7,316,91
9,MQF44QGF,2,7,106,
11,ZLUN,7,7,CAFÉ,
11,ZLUN,7,7,CAFÉ,
10,MRF44QG,9,7,219,70
12,GGF11Q18,72,7,147,
12,ZLUNGG,72,7,CAFÉ,
9,PHF44Q2,6,7,B17,80
9,PPF44Q3B,11,7,GYM3,85
12,EEFGGQQC,3,7,250,85
11,MRF44H,17,7,208,98
11,EEFGGHQC,3,7,250,97
10,GAF11QZ,73,7,134,
10,ZLUNGA,73,7,CAFÉ,
9,SLF44,7,7,228,65
9,SLF44QL,7,7,228,P
12,HGFCCQQ2,2,7,315,77
12,PGF44Q3C,6,7,GYM1,90
9,EEFG4,7,7,246,80
10,GAF11QP,74,7,134,
10,ZLUNGA,74,7,CAFÉ,
9,MEF88QW,2,7,104,65
12,AUFC4TA,3,7,232,80
12,GGF11Q18,74,7,147,
12,ZLUNGG,74,7,CAFÉ,
9,PPF44Q3G,10,7,GYM2,100
9,UAF44Q2,5,7,227,83
11,MRF44QT,8,7,221,78
9,HUF44QTD,3,7,326,75
12,SBF88UBD,2,7,336,80
11,PPF44Q2B,11,7,GYM3,80
11,PPF44Q3B,11,7,GYM3,80
11,PPF44Q2G,10,7,GYM2,75
11,PPF44Q3G,10,7,GYM2,70
10,SHFC6TM,4,7,327,66
11,SCF44,7,7,141,66
11,GAF11QA,75,7,134,
11,ZLUNGA,75,7,CAFÉ,
12,GAF11QG,72,7,134,
12,GGF11Q18,74,7,147,
12,ZLUNGTR,7,7,CAFÉ,
11,EEFGCUQX,3,7,349,90
12,PPF44Q2G,10,7,GYM2,75
12,PPF44Q3G,10,7,GYM2,75
9,SDF44H,1,7,247,98
11,PGF44Q2C,6,7,GYM1,90
11,UAF88Q3,5,7,227,87
11,EEFGCUQX,3,7,349,80
12,GGF11Q18,74,7,147,
12,ZLUNGG,74,7,CAFÉ,
11,PPF44Q2G,10,7,GYM2,98
11,UAF88Q3,5,7,227,86
11,MRF44QT,9,7,219,70
12,FMFGF,3,7,116,P
12,FMFGG,3,7,116,68
12,SBF88UBD,2,7,336,91
9,SLF44,7,7,228,78
9,SLF44QL,7,7,228,P
9,SLF44QF,1,7,338,65
9,SLF44QLF,1,7,338,P
9,ZLUN,7,7,CAFÉ,
10,MRF44QG,9,7,219,
10,FLFC8,2,7,115,83
11,ULFC8TP,2,7,B39,100
10,HFF44UQX,2,7,324,72
10,ZLUN,7,7,CAFÉ,
9,PGF44Q3C,6,7,GYM1,100
9,PHF44H2,6,7,B17,96
9,EEFG4QG,20,7,146,69
11,FSFCCU,6,7,123,65
12,GGF11Q18,74,7,147,
12,ZLUNGG,74,7,CAFÉ,
